15:59:59.022 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
18:56:27.073 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'TAKESSCREENSHOT' has been set to 'true'
18:56:27.073 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'JAVASCRIPTENABLED' has been set to 'true'
18:56:27.073 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PAGELOADINGSTRATEGY' has been set to 'normal'
18:56:27.073 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'APPLICATIONCACHEENABLED' has been set to 'true'
18:56:27.073 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ROTATABLE' has been set to 'false'
18:56:27.073 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEPREFERENCES' has been set to '{profile.password_manager_enabled=false}'
18:56:27.073 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DATABASEENABLED' has been set to 'true'
18:56:27.073 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'HANDLESALERTS' has been set to 'true'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'VERSION' has been set to 'any'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DRIVERTYPE' has been set to 'chromedriver'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSERCONNECTIONENABLED' has been set to 'true'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PROXY' has been set to 'UseSystemSettings'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'NATIVEEVENTS' has been set to 'true'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROME.SWITCHES' has been set to '[--no-default-browser-check]'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ELEMENTSCROLLBEHAVIOR' has been set to '0'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOCATIONCONTEXTENABLED' has been set to 'true'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEOPTIONS' has been set to 'org.openqa.selenium.chrome.ChromeOptions@4a028714'
18:56:27.074 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CSSSELECTORSENABLED' has been set to 'true'
18:56:27.074 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Operating System: MAC OS X
18:56:27.074 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Architecture: x86_64
18:56:27.074 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Browser Selection: CHROME
18:57:07.772 [main] INFO  main - -------------***LAUNCHING GOOGLE CHROME***--------------
18:57:07.842 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
18:57:07.842 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOGGINGPREFS' has been set to 'all'
18:57:07.842 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PLATFORM' has been set to 'any'
18:57:07.842 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEDRIVEREXECUTABLE' has been set to '/Users/yodaqua/ks-test-automation/project-lib/webdriverfactory/target/test-classes/chromedrivermac64'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSER' has been set to 'chrome'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'WEBSTORAGEENABLED' has been set to 'true'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'TAKESSCREENSHOT' has been set to 'true'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'JAVASCRIPTENABLED' has been set to 'true'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PAGELOADINGSTRATEGY' has been set to 'normal'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'APPLICATIONCACHEENABLED' has been set to 'true'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ROTATABLE' has been set to 'false'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEPREFERENCES' has been set to '{profile.password_manager_enabled=false}'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DATABASEENABLED' has been set to 'true'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'HANDLESALERTS' has been set to 'true'
18:57:07.843 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'VERSION' has been set to 'any'
18:57:07.844 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DRIVERTYPE' has been set to 'chromedriver'
18:57:07.844 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSERCONNECTIONENABLED' has been set to 'true'
18:57:07.844 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PROXY' has been set to 'UseSystemSettings'
18:57:07.844 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'NATIVEEVENTS' has been set to 'true'
18:57:07.844 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROME.SWITCHES' has been set to '[--no-default-browser-check]'
18:57:07.844 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ELEMENTSCROLLBEHAVIOR' has been set to '0'
18:57:07.844 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
18:57:07.844 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOCATIONCONTEXTENABLED' has been set to 'true'
18:57:07.845 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEOPTIONS' has been set to 'org.openqa.selenium.chrome.ChromeOptions@4a028714'
18:57:07.845 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CSSSELECTORSENABLED' has been set to 'true'
18:57:07.845 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Operating System: MAC OS X
18:57:07.845 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Architecture: x86_64
18:57:07.845 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Browser Selection: CHROME
18:57:09.171 [main] INFO  main - -------------***LAUNCHING GOOGLE CHROME***--------------
18:57:09.173 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
18:57:09.173 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOGGINGPREFS' has been set to 'all'
18:57:09.173 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PLATFORM' has been set to 'any'
18:57:09.173 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEDRIVEREXECUTABLE' has been set to '/Users/yodaqua/ks-test-automation/project-lib/webdriverfactory/target/test-classes/chromedrivermac64'
18:57:09.173 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
18:57:09.173 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSER' has been set to 'chrome'
18:57:09.173 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'WEBSTORAGEENABLED' has been set to 'true'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'TAKESSCREENSHOT' has been set to 'true'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'JAVASCRIPTENABLED' has been set to 'true'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PAGELOADINGSTRATEGY' has been set to 'normal'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'APPLICATIONCACHEENABLED' has been set to 'true'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ROTATABLE' has been set to 'false'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEPREFERENCES' has been set to '{profile.password_manager_enabled=false}'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DATABASEENABLED' has been set to 'true'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'HANDLESALERTS' has been set to 'true'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'VERSION' has been set to 'any'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DRIVERTYPE' has been set to 'chromedriver'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSERCONNECTIONENABLED' has been set to 'true'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PROXY' has been set to 'UseSystemSettings'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'NATIVEEVENTS' has been set to 'true'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROME.SWITCHES' has been set to '[--no-default-browser-check]'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ELEMENTSCROLLBEHAVIOR' has been set to '0'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOCATIONCONTEXTENABLED' has been set to 'true'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEOPTIONS' has been set to 'org.openqa.selenium.chrome.ChromeOptions@4a028714'
18:57:09.174 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CSSSELECTORSENABLED' has been set to 'true'
18:57:09.175 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Operating System: MAC OS X
18:57:09.175 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Architecture: x86_64
18:57:09.175 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Browser Selection: CHROME
18:58:39.795 [main] INFO  main - -------------***LAUNCHING GOOGLE CHROME***--------------
18:58:39.867 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
18:58:39.867 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOGGINGPREFS' has been set to 'all'
18:58:39.867 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PLATFORM' has been set to 'any'
18:58:39.867 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEDRIVEREXECUTABLE' has been set to '/Users/yodaqua/ks-test-automation/project-lib/webdriverfactory/target/test-classes/chromedrivermac64'
18:58:39.868 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
18:58:39.868 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSER' has been set to 'chrome'
18:58:39.868 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'WEBSTORAGEENABLED' has been set to 'true'
18:58:39.868 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'TAKESSCREENSHOT' has been set to 'true'
18:58:39.868 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'JAVASCRIPTENABLED' has been set to 'true'
18:58:39.868 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PAGELOADINGSTRATEGY' has been set to 'normal'
18:58:39.868 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'APPLICATIONCACHEENABLED' has been set to 'true'
18:58:39.869 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ROTATABLE' has been set to 'false'
18:58:39.869 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEPREFERENCES' has been set to '{profile.password_manager_enabled=false}'
18:58:39.869 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DATABASEENABLED' has been set to 'true'
18:58:39.869 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'HANDLESALERTS' has been set to 'true'
18:58:39.869 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'VERSION' has been set to 'any'
18:58:39.869 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DRIVERTYPE' has been set to 'chromedriver'
18:58:39.869 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSERCONNECTIONENABLED' has been set to 'true'
18:58:39.870 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PROXY' has been set to 'UseSystemSettings'
18:58:39.870 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'NATIVEEVENTS' has been set to 'true'
18:58:39.870 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROME.SWITCHES' has been set to '[--no-default-browser-check]'
18:58:39.870 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ELEMENTSCROLLBEHAVIOR' has been set to '0'
18:58:39.870 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
18:58:39.870 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOCATIONCONTEXTENABLED' has been set to 'true'
18:58:39.871 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEOPTIONS' has been set to 'org.openqa.selenium.chrome.ChromeOptions@4a028714'
18:58:39.871 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CSSSELECTORSENABLED' has been set to 'true'
18:58:39.871 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Operating System: MAC OS X
18:58:39.871 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Architecture: x86_64
18:58:39.871 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Browser Selection: CHROME
18:58:46.892 [main] INFO  main - -------------***LAUNCHING GOOGLE CHROME***--------------
18:58:46.895 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
18:58:46.895 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOGGINGPREFS' has been set to 'all'
18:58:46.895 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PLATFORM' has been set to 'any'
18:58:46.895 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEDRIVEREXECUTABLE' has been set to '/Users/yodaqua/ks-test-automation/project-lib/webdriverfactory/target/test-classes/chromedrivermac64'
18:58:46.895 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
18:58:46.895 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSER' has been set to 'chrome'
18:58:46.895 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'WEBSTORAGEENABLED' has been set to 'true'
18:58:46.895 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'TAKESSCREENSHOT' has been set to 'true'
18:58:46.895 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'JAVASCRIPTENABLED' has been set to 'true'
18:58:46.895 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PAGELOADINGSTRATEGY' has been set to 'normal'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'APPLICATIONCACHEENABLED' has been set to 'true'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ROTATABLE' has been set to 'false'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEPREFERENCES' has been set to '{profile.password_manager_enabled=false}'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DATABASEENABLED' has been set to 'true'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'HANDLESALERTS' has been set to 'true'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'VERSION' has been set to 'any'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DRIVERTYPE' has been set to 'chromedriver'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSERCONNECTIONENABLED' has been set to 'true'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PROXY' has been set to 'UseSystemSettings'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'NATIVEEVENTS' has been set to 'true'
18:58:46.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROME.SWITCHES' has been set to '[--no-default-browser-check]'
18:58:46.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ELEMENTSCROLLBEHAVIOR' has been set to '0'
18:58:46.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
18:58:46.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOCATIONCONTEXTENABLED' has been set to 'true'
18:58:46.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEOPTIONS' has been set to 'org.openqa.selenium.chrome.ChromeOptions@4a028714'
18:58:46.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CSSSELECTORSENABLED' has been set to 'true'
18:58:46.897 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Operating System: MAC OS X
18:58:46.897 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Architecture: x86_64
18:58:46.897 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Browser Selection: CHROME
19:00:26.826 [main] INFO  main - -------------***LAUNCHING GOOGLE CHROME***--------------
19:00:26.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
19:00:26.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOGGINGPREFS' has been set to 'all'
19:00:26.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PLATFORM' has been set to 'any'
19:00:26.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEDRIVEREXECUTABLE' has been set to '/Users/yodaqua/ks-test-automation/project-lib/webdriverfactory/target/test-classes/chromedrivermac64'
19:00:26.896 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
19:00:26.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSER' has been set to 'chrome'
19:00:26.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'WEBSTORAGEENABLED' has been set to 'true'
19:00:26.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'TAKESSCREENSHOT' has been set to 'true'
19:00:26.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'JAVASCRIPTENABLED' has been set to 'true'
19:00:26.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PAGELOADINGSTRATEGY' has been set to 'normal'
19:00:26.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'APPLICATIONCACHEENABLED' has been set to 'true'
19:00:26.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ROTATABLE' has been set to 'false'
19:00:26.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEPREFERENCES' has been set to '{profile.password_manager_enabled=false}'
19:00:26.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DATABASEENABLED' has been set to 'true'
19:00:26.897 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'HANDLESALERTS' has been set to 'true'
19:00:26.898 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'VERSION' has been set to 'any'
19:00:26.898 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DRIVERTYPE' has been set to 'chromedriver'
19:00:26.898 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSERCONNECTIONENABLED' has been set to 'true'
19:00:26.898 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PROXY' has been set to 'UseSystemSettings'
19:00:26.898 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'NATIVEEVENTS' has been set to 'true'
19:00:26.898 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROME.SWITCHES' has been set to '[--no-default-browser-check]'
19:00:26.898 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ELEMENTSCROLLBEHAVIOR' has been set to '0'
19:00:26.898 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
19:00:26.898 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOCATIONCONTEXTENABLED' has been set to 'true'
19:00:26.899 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEOPTIONS' has been set to 'org.openqa.selenium.chrome.ChromeOptions@4a028714'
19:00:26.899 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CSSSELECTORSENABLED' has been set to 'true'
19:00:26.899 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Operating System: MAC OS X
19:00:26.899 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Architecture: x86_64
19:00:26.899 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Browser Selection: CHROME
19:01:44.147 [main] INFO  main - -------------***LAUNCHING GOOGLE CHROME***--------------
19:01:44.213 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
19:01:44.213 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOGGINGPREFS' has been set to 'all'
19:01:44.213 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PLATFORM' has been set to 'any'
19:01:44.213 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEDRIVEREXECUTABLE' has been set to '/Users/yodaqua/ks-test-automation/project-lib/webdriverfactory/target/test-classes/chromedrivermac64'
19:01:44.213 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
19:01:44.213 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSER' has been set to 'chrome'
19:01:44.213 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'WEBSTORAGEENABLED' has been set to 'true'
19:01:44.213 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'TAKESSCREENSHOT' has been set to 'true'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'JAVASCRIPTENABLED' has been set to 'true'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PAGELOADINGSTRATEGY' has been set to 'normal'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'APPLICATIONCACHEENABLED' has been set to 'true'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ROTATABLE' has been set to 'false'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEPREFERENCES' has been set to '{profile.password_manager_enabled=false}'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DATABASEENABLED' has been set to 'true'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'HANDLESALERTS' has been set to 'true'
